,Order day,Stock item,Quantity,Price,Warehouse,Net Value,>100000
3064,2024/07/28,APPLE WATCH SERIES 9 45MM MIDNIGHT WG ,1,22000.0,Miami center - Almaza,22000.0,False
3065,2024/07/28,IPHONE 14 PLUS ENGLISH 128GB STARLIGHT WG,1,42000.0,Miami center -Smouha,42000.0,False
3066,2024/07/28,GALAXY A15 BLUE BLACK128G/6G,1,7885.0,Miami center -Smouha,7885.0,False
3067,2024/07/28,SAMSUNG GALAXY A05S 128/6GB BLACK G,1,6150.0,Miami Center - Gamal abdelnasser,6150.0,False
3068,2024/07/28,SAMSUNG A35 5G 256GB 8GB AWESOME NAVY G,1,14750.0,Miami center - Miami,14750.0,False
3069,2024/07/28,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58800.0,City center - Alex,58800.0,False
3070,2024/07/28,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,58000.0,City center - Alex,58000.0,False
3071,2024/07/28,IPHONE 15 BLACK ENGLISH 128 WG,1,44350.0,Miami center - Almaza,44350.0,False
3072,2024/07/28,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58800.0,Miami center - Almaza,58800.0,False
3073,2024/07/28,IPHONE 13 english 128GB PINK WG,1,32685.0,City center - Alex,32685.0,False
3074,2024/07/28,REDMI 13C 128/6GB NAVY BLUE G,1,7900.0,City center - Alex,7900.0,False
3075,2024/07/28,IPHONE 15 PRO.256  ENGLISH NATURAL TITANIUM.WG,1,59800.0,Miami center -San,59800.0,False
3076,2024/07/28,SAMSUNG S24 ULTRA 256/12GB TITANIUM BLACK WG,1,44300.0,Miami center -Smouha,44300.0,False
3077,2024/07/28,IPHONE 13 english 128GB MIDNIGHT WG,1,28000.0,City center - Alex,28000.0,False
3078,2024/07/28,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,59160.0,Miami center - Almaza,59160.0,False
3079,2024/07/28,SAMSUNG A35 5G 256GB 8GB AWESOME NAVY G,1,15400.0,miami center Bitash branch,15400.0,False
3080,2024/07/28,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58500.0,Miami center -San,58500.0,False
3081,2024/07/28,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58500.0,City stars,58500.0,False
3082,2024/07/28,AIRPODS PRO ( 2ND GENERATION ) USB-C WG,1,11800.0,Miami center -Smouha,11800.0,False
3083,2024/07/28,IPHONE 13 english 128GB MIDNIGHT WG,1,28400.0,City stars,28400.0,False
3084,2024/07/28,REDMI 13C 256/8GB NAVY BLUE G,1,8135.0,miami center Bitash branch,8135.0,False
3085,2024/07/28,REDMI 13C 256/8GB NAVY BLUE G,1,8135.0,miami center Bitash branch,8135.0,False
3086,2024/07/28,IPHONE 15 PINK ENGLISH 128 WG,1,41150.0,Miami center - Almaza,41150.0,False
3087,2024/07/28,    IPHONE 13 ENGLISH 128GB GREEN WG,1,34300.0,miami center Bitash branch,34300.0,False
3088,2024/07/28,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58800.0,Miami Center - Dokki ,58800.0,False
3089,2024/07/28,IPHONE 13 english 128GB MIDNIGHT WG,1,33350.0,City center - Alex,33350.0,False
3090,2024/07/28,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,67900.0,Miami center - Almaza,67900.0,False
3091,2024/07/28,REDMI 13C 128/6GB NAVY BLUE G,1,5850.0,City center - Alex,5850.0,False
3092,2024/07/28,SAMSUNG S24 ULTRA 256/12GB TITANIUM BLACK WG,1,44300.0,miami center Bitash branch,44300.0,False
3093,2024/07/28, SAMSUNG S23 ULTRA 256GB 12GB GREEN WG,1,39100.0,Miami center -San,39100.0,False
3094,2024/07/28,IPHONE 14 PLUS ENGLISH 128GB STARLIGHT WG,1,39735.0,Miami center - Almaza,39735.0,False
3095,2024/07/28,IPHONE 13 english 128GB MIDNIGHT WG,1,28000.0,Miami center - Miami,28000.0,False
3096,2024/07/28,SAMSUNG A35 5G 256GB 8GB AWESOME LILAC G,1,15400.0,City stars,15400.0,False
3097,2024/07/28,IPHONE 13 english 128GB MIDNIGHT WG,1,29440.0,Miami center -San,29440.0,False
3098,2024/07/28,APPLE WATCH SERIES 9 45MM MIDNIGHT WG ,1,18900.0,Miami center -Smouha,18900.0,False
3099,2024/07/28,SAMSUNG GALAXY WATCH 5 PRO BLACK TITANIUM G,1,16315.0,Miami center - Miami,16315.0,False
3100,2024/07/28,IPHONE 13 english 128GB MIDNIGHT WG,1,33100.0,Miami center -Smouha,33100.0,False
3101,2024/07/28,APPLE WATCH SERIES 9 45MM MIDNIGHT WG ,1,18900.0,City center - Alex,18900.0,False
3102,2024/07/28,IPHONE 14 PLUS ENGLISH 128GB MIDNIGHT WG,1,42350.0,Miami center - Miami,42350.0,False
3103,2024/07/28,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,66900.0,City stars,66900.0,False
3104,2024/07/28,SAMSUNG A35 5G 256GB 8GB AWESOME ICE BLUE G,1,14750.0,miami center Bitash branch,14750.0,False
3105,2024/07/28,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,44400.0,City center - Alex,44400.0,False
3106,2024/07/28,GALAXY TAB A9 NAVY 8/128 G,1,10300.0,Miami center - Almaza,10300.0,False
3107,2024/07/28,IPHONE 13 english 128GB MIDNIGHT WG,1,28000.0,Miami Center - Gamal abdelnasser,28000.0,False
3108,2024/07/28,SAMSUNG S24 ULTRA 256/12GB TITANIUM BLACK WG,1,44300.0,Miami center - Miami,44300.0,False
3109,2024/07/28,IPHONE 13 english 128GB PINK WG,1,33400.0,Miami center - Miami,33400.0,False
3110,2024/07/28,KIESLECT CALLING WATCH KR PRO WATCH (BLACK) ,1,4000.0,Miami center - Miami,4000.0,False
3111,2024/07/28,KIESLECT CALLING WATCH KR PRO WATCH (BLACK) ,1,4000.0,Miami center - Miami,4000.0,False
3112,2024/07/28,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,67575.0,miami center Bitash branch,67575.0,False
3113,2024/07/28,AIRPODS PRO ( 2ND GENERATION ) USB-C WG,1,12656.0,Miami center - Miami,12656.0,False
3114,2024/07/28,IPHONE 13 english 128GB STARLIGHT WG,1,28000.0,Miami center - Miami,28000.0,False
3115,2024/07/28,    IPHONE 13 ENGLISH 128GB GREEN WG,1,34900.0,Miami center - Almaza,34900.0,False
3116,2024/07/28,IPHONE 15 BLACK ENGLISH 128 WG,1,38800.0,Miami Center - Dokki ,38800.0,False
3117,2024/07/28,IPHONE 15 PINK ENGLISH 128 WG,1,46144.0,Miami center -San,46144.0,False
3118,2024/07/28,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58500.0,Miami Center - Dokki ,58500.0,False
3119,2024/07/28,IPHONE 13 english 128GB STARLIGHT WG,1,30520.0,Miami center - Almaza,30520.0,False
3120,2024/07/28,IPHONE 13 english 128GB BLUE WG,1,28000.0,City stars,28000.0,False
3121,2024/07/28,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,63750.0,Miami center -Smouha,63750.0,False
3122,2024/07/28,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,61740.0,Miami center - Miami,61740.0,False
3123,2024/07/28,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,60900.0,Miami center - Miami,60900.0,False
3124,2024/07/28,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,64275.0,Miami center - Almaza,64275.0,False
3125,2024/07/28,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,44300.0,Miami center - Almaza,44300.0,False
3126,2024/07/28,IPHONE 14 PLUS ENGLISH 128GB STARLIGHT WG,1,35000.0,City stars,35000.0,False
3127,2024/07/28,IPHONE 13 english 128GB MIDNIGHT WG,1,28000.0,Miami center -Smouha,28000.0,False
3128,2024/07/28,IPHONE 13 english 128GB STARLIGHT WG,1,28000.0,Miami center - Miami,28000.0,False
3129,2024/07/28,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,58300.0,City center - Alex,58300.0,False
3130,2024/07/28,IPHONE 14 PLUS ENGLISH 128GB STARLIGHT WG,1,35000.0,City center - Alex,35000.0,False
3131,2024/07/28,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,63750.0,Miami Center - Gamal abdelnasser,63750.0,False
3132,2024/07/28,SAMSUNG GALAXY A05S 128/4GB SILVER G,1,5950.0,Miami Center - Gamal abdelnasser,5950.0,False
3133,2024/07/28,SAMSUNG GALAXY A05S 128/4GB SILVER G,1,5950.0,Miami Center - Gamal abdelnasser,5950.0,False
3134,2024/07/28,SAMSUNG A25 256/8GB LIGHT BLUE G,1,14000.0,Miami Center - Gamal abdelnasser,14000.0,False
3135,2024/07/28,SAMSUNG A35 5G 128GB 8GB AWESOME ICE BLUE G,1,11800.0,Miami Center - Gamal abdelnasser,11800.0,False
3136,2024/07/28,SAMSUNG A35 5G 256GB 8GB AWESOME NAVY G,1,15400.0,Miami Center - Gamal abdelnasser,15400.0,False
3137,2024/07/28,SAMSUNG A35 5G 256GB 8GB AWESOME ICE BLUE G,1,15400.0,Miami Center - Gamal abdelnasser,15400.0,False
3138,2024/07/28,REDMI NOTE 13 256G 8G MIDNIGHT BLACK G,1,11500.0,Miami center - Miami,11500.0,False
3139,2024/07/28,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,63750.0,City center - Alex,63750.0,False
3140,2024/07/28,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,44900.0,Miami center - Almaza,44900.0,False
3141,2024/07/28,Samsung Galaxy S23 Ultra 12G 256GB Phantom Black WG,1,37500.0,City stars,37500.0,False
3142,2024/07/28, SAMSUNG S23 ULTRA 256GB 12GB GREEN WG,1,39560.0,Miami center - Almaza,39560.0,False
3143,2024/07/29,    IPHONE 13 ENGLISH 128GB GREEN WG,1,34900.0,Miami center -Smouha,34900.0,False
3144,2024/07/29,IPHONE 13 english 128GB BLUE WG,1,31300.0,miami center Bitash branch,31300.0,False
3145,2024/07/29,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,44300.0,E- Commerce,44300.0,False
3146,2024/07/29,SAMSUNG A55 5G 256GB 8GB AWESOME  LEMON G,1,21200.0,City stars,21200.0,False
3147,2024/07/29,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58500.0,E- Commerce,58500.0,False
3148,2024/07/29,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58800.0,E- Commerce,58800.0,False
3149,2024/07/29,IPHONE 15 PRO MAX 256GB BLUE TITANIUM WG,1,58500.0,City center - Alex,58500.0,False
3150,2024/07/29,REDMI NOTE 13 256G 8G MIDNIGHT BLACK G,1,9950.0,Miami center - Miami,9950.0,False
3151,2024/07/29,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,44300.0,Miami center - Almaza,44300.0,False
3152,2024/07/29,Samsung Galaxy S23 Ultra 12G 256GB Phantom Black WG,1,38800.0,Miami center -San,38800.0,False
3153,2024/07/29,IPHONE 13 english 128GB STARLIGHT WG,1,28000.0,miami center Bitash branch,28000.0,False
3154,2024/07/29,AIRPODS PRO ( 2ND GENERATION ) USB-C WG,1,9999.0,E- Commerce,9999.0,False
3155,2024/07/29,AIRPODS PRO ( 2ND GENERATION ) USB-C WG,1,10000.0,City center - Alex,10000.0,False
3156,2024/07/29,IPHONE 14 english 128GB BLUE WG,1,34400.0,E- Commerce,34400.0,False
3157,2024/07/29,GALAXY A15 yellow128/6G,1,7400.0,miami center Bitash branch,7400.0,False
3158,2024/07/29,    IPHONE 13 ENGLISH 128GB GREEN WG,1,35056.0,Miami center - Almaza,35056.0,False
3159,2024/07/29,KIESLECT CALLING WATCH KR BLACK ,1,3550.0,City center - Alex,3550.0,False
3160,2024/07/29,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,65630.0,Miami center -San,65630.0,False
3161,2024/07/29,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,44900.0,City center - Alex,44900.0,False
3162,2024/07/29,    IPHONE 13 ENGLISH 128GB GREEN WG,1,28000.0,Miami center -Smouha,28000.0,False
3163,2024/07/29,IPHONE 13 english 128GB STARLIGHT WG,1,28000.0,City center - Alex,28000.0,False
3164,2024/07/29,GALAXY A15 BLUE BLACK128G/6G,1,7400.0,City stars,7400.0,False
3165,2024/07/29,GALAXY A15 BLUE BLACK128G/4G,1,6800.0,City stars,6800.0,False
3166,2024/07/29,IPHONE 13 english 128GB MIDNIGHT WG,1,29450.0,Miami center -San,29450.0,False
3167,2024/07/29, SAMSUNG S23 ULTRA 256GB 12GB GREEN WG,1,37500.0,Miami center - Almaza,37500.0,False
3168,2024/07/29,    IPHONE 13 ENGLISH 128GB GREEN WG,1,28000.0,Miami center - Almaza,28000.0,False
3169,2024/07/29,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,44300.0,Miami center - Almaza,44300.0,False
3170,2024/07/29,AIR POD 3 WITH MAGSAFE CHARGING CASE WG,1,10600.0,City stars,10600.0,False
3171,2024/07/29,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,44300.0,City center - Alex,44300.0,False
3172,2024/07/29,SAMSUNG S24 ULTRA 256/12GB TITANIUM BLACK WG,1,44300.0,City center - Alex,44300.0,False
3173,2024/07/29,SAMSUNG A35 5G 128GB 8GB AWESOME lilac G,1,13300.0,Miami center -Smouha,13300.0,False
3174,2024/07/29,SAMSUNG A35 5G 128GB 8GB AWESOME ICE BLUE G,1,13700.0,Miami center - Miami,13700.0,False
3175,2024/07/29,IPHONE 13 english 128GB PINK WG,1,31800.0,Miami center - Miami,31800.0,False
3176,2024/07/29,AIRPODS PRO ( 2ND GENERATION ) USB-C WG,1,13000.0,Miami center -Smouha,13000.0,False
3177,2024/07/29,IPHONE 14 PLUS ENGLISH 128GB MIDNIGHT WG,1,37750.0,City center - Alex,37750.0,False
3178,2024/07/29,    IPHONE 13 ENGLISH 128GB GREEN WG,1,27700.0,Miami center - Miami,27700.0,False
3179,2024/07/29,Used iPhone 14 pro max Deep purple 128GB battery 88%  with box  with cable ,1,48000.0,Miami center -Smouha,48000.0,False
3180,2024/07/29,SAMSUNG GALAXY A05S 128/4GB LIGHT VIOLET G,1,5650.0,Miami center - Almaza,5650.0,False
3181,2024/07/29,SAMSUNG A55 5G 128GB 8GB AWESOME NAVY G,1,19880.0,Miami center -Smouha,19880.0,False
3182,2024/07/29,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,44300.0,Miami center -San,44300.0,False
3183,2024/07/29,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,44300.0,Miami center - Almaza,44300.0,False
3184,2024/07/29,IPHONE 14 PLUS ENGLISH 128GB MIDNIGHT WG,1,35000.0,Miami Center - Gamal abdelnasser,35000.0,False
3185,2024/07/29,IPHONE 15 PRO MAX 256GB BLUE TITANIUM WG,1,58500.0,Miami center - Miami,58500.0,False
3186,2024/07/29,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58800.0,Miami center - Miami,58800.0,False
3187,2024/07/29,SAMSUNG A25 256/8GB LIGHT BLUE G,1,11800.0,Miami center -San,11800.0,False
3188,2024/07/29,IPHONE 13 english 128GB STARLIGHT WG,1,28000.0,Miami center -San,28000.0,False
3189,2024/07/29,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,78790.0,miami center Bitash branch,78790.0,False
3190,2024/07/29,AIRPODS PRO ( 2ND GENERATION ) USB-C WG,1,10000.0,City stars,10000.0,False
3191,2024/07/29,SAMSUNG A25 256/8GB LIGHT BLUE G,1,11500.0,Miami center - Miami,11500.0,False
3192,2024/07/29,Samsung Galaxy S23 Ultra 12G 256GB Phantom Black WG,1,37500.0,Miami center -Smouha,37500.0,False
3193,2024/07/29,IPHONE 13 english 128GB STARLIGHT WG,1,28000.0,Miami center -San,28000.0,False
3194,2024/07/29,SAMSUNG A25 256/8GB BLUE BLACK G,1,11800.0,Miami center - Miami,11800.0,False
3195,2024/07/29,SAMSUNG A35 5G 256GB 8GB AWESOME NAVY G,1,14750.0,City stars,14750.0,False
3196,2024/07/29,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58500.0,Miami center -Smouha,58500.0,False
3197,2024/07/29,USED IPHONE 13 BLUE BATTERY 85 WG,-1,20000.0,City center - Alex,-20000.0,False
3198,2024/07/29,GALAXY A15 BLUE BLACK128G/6G,1,7300.0,Miami center - Almaza,7300.0,False
3199,2024/07/29,IPHONE 13 english 128GB MIDNIGHT WG,1,28000.0,miami center Bitash branch,28000.0,False
3200,2024/07/29,IPHONE 13 english 128GB PINK WG,1,31650.0,Miami center -Smouha,31650.0,False
3201,2024/07/29,SAMSUNG A35 5G 128GB 8GB AWESOME ICE BLUE G,1,14080.0,Miami center -San,14080.0,False
3202,2024/07/29,IPHONE 13 english 128GB MIDNIGHT WG,1,28000.0,miami center Bitash branch,28000.0,False
3203,2024/07/29,    IPHONE 13 ENGLISH 128GB GREEN WG,1,28000.0,Miami center - Almaza,28000.0,False
3204,2024/07/29,USED IPHONE 13 BLUE BATTERY 85 WG,1,20000.0,City center - Alex,20000.0,False
3205,2024/07/29,SAMSUNG A35 5G 256GB 8GB AWESOME lemon G,1,14750.0,Miami center - Miami,14750.0,False
3206,2024/07/29,IPHONE 13 english 128GB BLUE WG,1,28000.0,City stars,28000.0,False
3207,2024/07/29,USED IPHONE 13 128GB STARLIGHT WG 100% BATTERY +WITH BOX + WITH CABLE,1,22000.0,Miami center - Miami,22000.0,False
3208,2024/07/29,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,57800.0,miami center Bitash branch,57800.0,False
3209,2024/07/29,IPHONE 13 english 128GB MIDNIGHT WG,1,28000.0,miami center Bitash branch,28000.0,False
3210,2024/07/29,GALAXY A15 BLUE BLACK128G/4G,1,7210.0,City center - Alex,7210.0,False
3211,2024/07/29,IPHONE 15 PINK ENGLISH 128 WG,1,45265.0,Miami center - Almaza,45265.0,False
3212,2024/07/29,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,65000.0,Miami Center - Dokki ,65000.0,False
3213,2024/07/29,ORAIMO WATCH 4 PLUS OSW-801,1,1200.0,City stars,1200.0,False
3214,2024/07/29,AIRPODS PRO ( 2ND GENERATION ) USB-C WG,1,10000.0,City center - Alex,10000.0,False
3215,2024/07/29,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58800.0,City center - Alex,58800.0,False
3216,2024/07/29,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58800.0,Miami center -San,58800.0,False
3217,2024/07/29,AIRPODS PRO ( 2ND GENERATION ) USB-C WG,1,10000.0,miami center Bitash branch,10000.0,False
3218,2024/07/29,IPHONE 13 english 128GB STARLIGHT WG,1,28100.0,Miami Center - Dokki ,28100.0,False
3219,2024/07/29,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,59730.0,Miami center -San,59730.0,False
3220,2024/07/29,IPHONE 13 english 128GB STARLIGHT WG,1,33600.0,City stars,33600.0,False
3221,2024/07/29,IPHONE 15 PINK ENGLISH 128 WG,1,43600.0,Miami Center - Dokki ,43600.0,False
3222,2024/07/29,IPHONE 13 english 128GB STARLIGHT WG,1,28000.0,Miami center -Smouha,28000.0,False
3223,2024/07/29,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58800.0,Miami center - Miami,58800.0,False
3224,2024/07/29,APPLE WATCH SERIES 9 45MM PINK AI LIGHT PINK WG,1,21060.0,Miami center - Miami,21060.0,False
3225,2024/07/29,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58800.0,City stars,58800.0,False
3226,2024/07/29,Samsung Galaxy S23 Ultra 12G 256GB Phantom Black WG,1,37500.0,Miami center -Smouha,37500.0,False
3227,2024/07/29,IPHONE 13 english 128GB PINK WG,1,29000.0,miami center Bitash branch,29000.0,False
3228,2024/07/29,IPHONE 13 english 128GB PINK WG,1,29000.0,City stars,29000.0,False
3229,2024/07/29,IPHONE 13 english 128GB STARLIGHT WG,1,28000.0,Miami center - Almaza,28000.0,False
3230,2024/07/29,IPHONE 13 english 128GB MIDNIGHT WG,1,33600.0,Miami center -San,33600.0,False
3231,2024/07/29, SAMSUNG S23 ULTRA 256GB 12GB GREEN WG,1,37500.0,Miami center -Smouha,37500.0,False
3232,2024/07/29,USED IPHONE 14PROMAX PURPLE 256GB BATTERY 88 BOX-CABLE,1,41450.0,miami center Bitash branch,41450.0,False
3233,2024/07/29,AIRPODS PRO ( 2ND GENERATION ) USB-C WG,1,10000.0,City center - Alex,10000.0,False
3234,2024/07/29,GALAXY A15 256/8G LIGHT BLUE G,1,9000.0,Miami center -San,9000.0,False
3235,2024/07/29,IPHONE 13 english 128GB STARLIGHT WG,1,28000.0,Miami center -Smouha,28000.0,False
3236,2024/07/29,IPHONE 13 english 128GB MIDNIGHT WG,1,28000.0,City stars,28000.0,False
3237,2024/07/29,SAMSUNG A35 5G 256GB 8GB AWESOME NAVY G,1,17250.0,City center - Alex,17250.0,False
3238,2024/07/29,REDMI A2+ BLACK 64/3RAM,1,4155.0,Miami center - Miami,4155.0,False
3239,2024/07/29,IPHONE 15 PINK ENGLISH 128 WG,1,44230.0,Miami center -San,44230.0,False
3240,2024/07/29,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,59275.0,Miami center -San,59275.0,False
3241,2024/07/29,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58800.0,Miami center -San,58800.0,False
3242,2024/07/29,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,50720.0,City center - Alex,50720.0,False
3243,2024/07/29,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,58000.0,City stars,58000.0,False
3244,2024/07/29,Samsung Galaxy S23 Ultra 12G 256GB Phantom Black WG,1,37500.0,City stars,37500.0,False
3245,2024/07/30,    IPHONE 13 ENGLISH 128GB GREEN WG,1,34780.0,Miami center -Smouha,34780.0,False
3246,2024/07/30,IPHONE 13 english 128GB MIDNIGHT WG,1,28000.0,City stars,28000.0,False
3247,2024/07/30,IPHONE 15 PRO.NATURAL TITANIUM.256 WG,1,56700.0,City stars,56700.0,False
3248,2024/07/30,GALAXY A15 BLUE BLACK128G/6G,1,7000.0,Miami center - Miami,7000.0,False
3249,2024/07/30, SAMSUNG S23 ULTRA 256GB 12GB GREEN WG,1,37875.0,City stars,37875.0,False
3250,2024/07/30,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58960.0,miami center Bitash branch,58960.0,False
3251,2024/07/30,IPHONE 13 english 128GB BLUE WG,1,27900.0,Miami center - Miami,27900.0,False
3252,2024/07/30,USED IPHONE 14 PRO MAX 256GB Dual sim ZA SPACE BLACK WG  86% BATTERY + WITH BOX + WITH  CABLE,1,45000.0,City stars,45000.0,False
3253,2024/07/30,IPHONE 11 small english 128GB BLACK WG,1,22000.0,Miami center -San,22000.0,False
3254,2024/07/30,IPHONE 15 PRO MAX 256GB BLACK TITANIUM WG,1,57800.0,Miami center - Miami,57800.0,False
3255,2024/07/30,SAMSUNG A35 5G 256GB 8GB AWESOME LILAC G,1,14750.0,Miami center - Miami,14750.0,False
3256,2024/07/30,IPHONE 13 english 128GB BLUE WG,1,27900.0,Miami center -San,27900.0,False
3257,2024/07/30,GALAXY A15 BLUE BLACK256/8G,1,9000.0,Online,9000.0,False
3258,2024/07/30,SAMSUNG GALAXY A05S 128/4GB SILVER G,1,5880.0,Online,5880.0,False
3259,2024/07/30,SAMSUNG A25 256/8GB YELLOW G,1,11650.0,Online,11650.0,False
3260,2024/07/30,SAMSUNG A25 256/8GB YELLOW G,1,11650.0,Online,11650.0,False
3261,2024/07/30,SAMSUNG A25 256/8GB YELLOW G,1,11650.0,Online,11650.0,False
3262,2024/07/30,SAMSUNG A25 256/8GB LIGHT BLUE G,1,11650.0,Online,11650.0,False
3263,2024/07/30,SAMSUNG A25 256/8GB LIGHT BLUE G,1,11650.0,Online,11650.0,False
3264,2024/07/30,SAMSUNG A25 256/8GB LIGHT BLUE G,1,11650.0,Online,11650.0,False
3265,2024/07/30,GALAXY A15 BLUE BLACK256/8G,1,8550.0,City center - Alex,8550.0,False
3266,2024/07/30,IPHONE 13 english 128GB STARLIGHT WG,1,31300.0,Miami center -San,31300.0,False
3267,2024/07/30,AIRPODS PRO ( 2ND GENERATION ) USB-C WG,1,11300.0,Miami center - Almaza,11300.0,False
3268,2024/07/30,IPHONE 13 english 128GB BLUE WG,1,35680.0,City center - Alex,35680.0,False
3269,2024/07/30,KIESLECT KS MINI 1.78 ULTRA AMOLED,1,1950.0,City center - Alex,1950.0,False
3270,2024/07/30,SAMSUNG GALAXY A05S 128/6GB BLACK G,1,6500.0,miami center Bitash branch,6500.0,False
3271,2024/07/30,IPHONE 15 PINK ENGLISH 128GB DUAL SIM (CH) WG,-1,47400.0,miami center Bitash branch,-47400.0,False
3272,2024/07/30,GALAXY A15 BLUE BLACK256/8G,1,9000.0,Online,9000.0,False
3273,2024/07/30,SAMSUNG A25 256/8GB LIGHT BLUE G,1,11250.0,miami center Bitash branch,11250.0,False
3274,2024/07/30,SAMSUNG GALAXY A05S 128/6GB BLACK G,1,6500.0,Miami center - Miami,6500.0,False
3275,2024/07/30,SAMSUNG GALAXY A05S 128/6GB SILVER G,1,6500.0,Miami center - Miami,6500.0,False
3276,2024/07/30,GALAXY A15 BLUE BLACK256/8G,1,8600.0,Miami center -San,8600.0,False
3277,2024/07/30,GALAXY A15 BLUE BLACK256/8G,1,8600.0,Miami center -San,8600.0,False
3278,2024/07/30,IPHONE 15 BLUE ENGLISH 128 WG,1,41150.0,Miami Center - Dokki ,41150.0,False
3279,2024/07/30,IPHONE 13 english 128GB STARLIGHT WG,1,27890.0,Miami Center - Gamal abdelnasser,27890.0,False
3280,2024/07/30,IPHONE 15 GREEN ENGLISH 128 WG,1,41150.0,Miami Center - Dokki ,41150.0,False
3281,2024/07/30,IPHONE 14 PLUS ENGLISH 128GB MIDNIGHT WG,1,34900.0,Miami center -San,34900.0,False
3282,2024/07/30,IPHONE 15 PLUS BLACK128GB ENGLISH WG,1,54700.0,City stars,54700.0,False
3283,2024/07/30,GALAXY A15 256/8G LIGHT BLUE G,1,8550.0,Miami center -San,8550.0,False
3284,2024/07/30,IPHONE 15 BLACK ENGLISH 128 WG,1,36900.0,Miami center -Smouha,36900.0,False
3285,2024/07/30,IPHONE 15 PRO MAX 256GB NATURAL TITANIUM WG,1,58800.0,Miami center -San,58800.0,False
3286,2024/07/30,SAMSUNG A25 256/8GB BLUE BLACK G,1,13000.0,Miami center - Miami,13000.0,False
3287,2024/07/30,SAMSUNG S24 ULTRA 256/12GB TITANIUM GRAY WG,1,45200.0,City center - Alex,45200.0,False
3288,2024/07/30,GALAXY A15 BLUE BLACK128G/6G,1,7400.0,Miami center -Smouha,7400.0,False
3289,2024/07/30,USED IPHONE 14PROMAX BLACK 128GB BATTERY85 BOX-CABLE,1,38000.0,Miami center -San,38000.0,False
3290,2024/07/30,USED IPHONE 13PROMAX BLUE 256 BATTERY 80 BOX ,1,28000.0,Miami center -San,28000.0,False
3291,2024/07/30,GALAXY A15 BLUE BLACK128G/6G,1,7400.0,City stars,7400.0,False
3292,2024/07/30,IPHONE 13 english 128GB PINK WG,1,34245.0,Miami center - Almaza,34245.0,False
3293,2024/07/30,REDMI 13C 256/8GB MIDNIGHT BLACK G,1,7695.0,Miami center -Smouha,7695.0,False
3294,2024/07/30,GALAXY A15 LIGHT BLUE 128G/6G,1,7400.0,City stars,7400.0,False
